id,track_name,artists,album_name,external_url,preview_url,release_date
4F9jpNQDKRFoyM4Ebpni6S,Amadeus,Family and Friends,XOXO,https://open.spotify.com/track/4F9jpNQDKRFoyM4Ebpni6S,,2015-07-17
3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,Natalia Lafourcade,Hasta la Raíz (Edición Especial),https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,,2015-11-13
6MDLO5bi8mGexqSwF9KmpH,Lilly,Toro y Moi,What For?,https://open.spotify.com/track/6MDLO5bi8mGexqSwF9KmpH,,2015-04-07
4TlN2LSHn3DzauUe77l0ib,Perfect Circle / God Speed,Mac Miller,GO:OD AM,https://open.spotify.com/track/4TlN2LSHn3DzauUe77l0ib,,2015-09-18
4lqEFIB9YZl8BwR99L5H3b,In My Room (feat. Ty Dolla $ign & Tyga),Yellow Claw,Blood For Mercy,https://open.spotify.com/track/4lqEFIB9YZl8BwR99L5H3b,,2015-11-20
7d0R90VzB45UWf3Aey0X22,Jet Pack Blues,Fall Out Boy,American Beauty/American Psycho,https://open.spotify.com/track/7d0R90VzB45UWf3Aey0X22,,2015-01-16
1o8jNa1Rsgh0iI9KQKRDHN,Paradise - Extended,Big Sean,Dark Sky Paradise,https://open.spotify.com/track/1o8jNa1Rsgh0iI9KQKRDHN,,2015-02-23
4xB1dkCcukBOG3X4v6vXuB,Get Fucked Up,Stevie Stone,Malta Bend,https://open.spotify.com/track/4xB1dkCcukBOG3X4v6vXuB,,2015-06-30
5gBEdUKVZJgvQwNu8pIQqy,for him.,Troye Sivan,Blue Neighbourhood (Deluxe),https://open.spotify.com/track/5gBEdUKVZJgvQwNu8pIQqy,,2015-12-04
19CkkPInDRDIOlqfrz1mVn,Ascension,Mac Miller,GO:OD AM,https://open.spotify.com/track/19CkkPInDRDIOlqfrz1mVn,,2015-09-18
3vFk6g15YAzFtpJFRKBlIW,The Dance,Brooks Jefferson,Strummin' On Garth,https://open.spotify.com/track/3vFk6g15YAzFtpJFRKBlIW,,2015-03-13
0O3oat5MkjDTOneiwLPGda,White Noise: Calming Roar of the Ocean to Fall to Sleep and Stay Asleep,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,https://open.spotify.com/track/0O3oat5MkjDTOneiwLPGda,,2015-02-19
4EyPadLFhtWojU7mkT5hqT,Avalanche,Bring Me The Horizon,That's The Spirit,https://open.spotify.com/track/4EyPadLFhtWojU7mkT5hqT,,2015-09-11
3Y3gChJoEUTqrtuqJCIPQk,Irresistible,Fall Out Boy,Irresistible,https://open.spotify.com/track/3Y3gChJoEUTqrtuqJCIPQk,,2015-10-16
1PPswVdqYYvfBIk5MdB4Lo,Me Está Gustando,Banda Los Recoditos,Me Está Gustando,https://open.spotify.com/track/1PPswVdqYYvfBIk5MdB4Lo,,2015-12-11
0IqLBh5PvFbxGBOE98D730,Mi Complemento,Los Huracanes del Norte,Mi Complemento,https://open.spotify.com/track/0IqLBh5PvFbxGBOE98D730,,2015-11-05
6E9ab6fNK5D18BDJT8ojDs,I'm Not Making out With You,Surf Curse,Sad Boys,https://open.spotify.com/track/6E9ab6fNK5D18BDJT8ojDs,,2015-05-10
4aeteklsGBPXRfZPKN4NS5,Destilando Amor,Aaron Y Su Grupo Ilusion,Piel A Piel,https://open.spotify.com/track/4aeteklsGBPXRfZPKN4NS5,,2015-04-15
3iBiETSIaFAy0h3asZMzrT,Hell to Pay,Five Finger Death Punch,Got Your Six (Deluxe),https://open.spotify.com/track/3iBiETSIaFAy0h3asZMzrT,,2015-09-04
0VxocBntP1XTZRsR9ZURPS,La Vie En Rose,Daniela Andrade,La Vie En Rose,https://open.spotify.com/track/0VxocBntP1XTZRsR9ZURPS,,2015-01-28
7I80zTBTDNnbOiJQ0JLjZr,Set it Off,Dove Cameron,Descendants (Original TV Movie Soundtrack),https://open.spotify.com/track/7I80zTBTDNnbOiJQ0JLjZr,,2015-01-01
00Ci0EXS4fNPnkTbS6wkOh,Electric Love - Oliver Remix,BØRNS,Electric Love (Oliver Remix),https://open.spotify.com/track/00Ci0EXS4fNPnkTbS6wkOh,,2015-11-20
1w0xrKoe3aJlkLf6SDq9CN,Pretty Thoughts,Galimatias,Drift,https://open.spotify.com/track/1w0xrKoe3aJlkLf6SDq9CN,,2015-01-21
2CzXAeABCmbEB52ZziuMsH,Seeing Stars,BØRNS,Seeing Stars,https://open.spotify.com/track/2CzXAeABCmbEB52ZziuMsH,,2015-08-21
0Rn7Zvj1OIN9DsfxtCdYPh,Stereotypes,Black Violin,Stereotypes,https://open.spotify.com/track/0Rn7Zvj1OIN9DsfxtCdYPh,,2015-09-18
1tpYFtQ5BsCB8lRug5VPtK,Scarface Renacido,Jorge Santacruz Y Su Grupo Quinto Elemento,La Supremacía,https://open.spotify.com/track/1tpYFtQ5BsCB8lRug5VPtK,,2015-07-17
3lPn81PFyKvXiyHhlkwkQ4,Doomed,Bring Me The Horizon,That's The Spirit,https://open.spotify.com/track/3lPn81PFyKvXiyHhlkwkQ4,,2015-09-11
4jaEiBXMjgpAtsFM2zBYEB,Note to Self,Mild High Club,Timeline,https://open.spotify.com/track/4jaEiBXMjgpAtsFM2zBYEB,,2015-09-18
4eVNSHRazoHgfYGv3AYFyZ,Affection,Cigarettes After Sex,Affection,https://open.spotify.com/track/4eVNSHRazoHgfYGv3AYFyZ,,2015-10-05
5gTvQeSZbSFJdh7dxF71e0,Getting Ready to Get Down,Josh Ritter,Sermon on the Rocks,https://open.spotify.com/track/5gTvQeSZbSFJdh7dxF71e0,,2015-10-16
4fSar1liXyxCK3lOcWHUE1,Creo en Mi,Natalia Jiménez,Creo en Mi,https://open.spotify.com/track/4fSar1liXyxCK3lOcWHUE1,,2015-03-17
2NcstvY8H9PVQ0DMNGHckh,America's Sweetheart,Elle King,Love Stuff,https://open.spotify.com/track/2NcstvY8H9PVQ0DMNGHckh,,2015-02-13
07o54snAilKYHsW8bGFe9x,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,The Barden Bellas,Ultimate Pitch Perfect (Original Motion Picture Soundtrack),https://open.spotify.com/track/07o54snAilKYHsW8bGFe9x,,2015-02-10
6VBQ4DF4fwPJNA96RbMQWT,Flyers,BRADIO,POWER OF LIFE,https://open.spotify.com/track/6VBQ4DF4fwPJNA96RbMQWT,,2015-06-03
51CUtoKY6oPN5PIXJsCQIq,"I'm Sorry, I'm Trying","nothing,nowhere.","I'm Sorry, I'm Trying",https://open.spotify.com/track/51CUtoKY6oPN5PIXJsCQIq,,2016-04-01
1eDS8ii1utvj0PjfQLrDb4,Skin,Mac Miller,The Divine Feminine,https://open.spotify.com/track/1eDS8ii1utvj0PjfQLrDb4,,2016-09-16
4HdxI4yrlmN2C9GaMD9mxL,Cowboy Hat,Jon Pardi,California Sunrise,https://open.spotify.com/track/4HdxI4yrlmN2C9GaMD9mxL,,2016-05-13
3MnbXlC1N7GdS9M8HzA6no,Facts (Charlie Heat Version),Kanye West,The Life Of Pablo,https://open.spotify.com/track/3MnbXlC1N7GdS9M8HzA6no,,2016-06-10
6D2tzc8kRnZb7P1lNwMBLH,Close To You,Rihanna,ANTI (Deluxe),https://open.spotify.com/track/6D2tzc8kRnZb7P1lNwMBLH,,2016-01-28
17yrCsl1Ai6CZLBmGj6d6p,Pretty Sweet,Frank Ocean,Blonde,https://open.spotify.com/track/17yrCsl1Ai6CZLBmGj6d6p,,2016-08-20
7Hle5ryHW10GCpkE8pxlpx,What Cowboys Do,Casey Donahew,All Night Party,https://open.spotify.com/track/7Hle5ryHW10GCpkE8pxlpx,,2016-08-19
56OTBUIn4xlmDhtPowlA2d,Que Fuimos,Banda MS de Sergio Lizárraga,Que Bendición,https://open.spotify.com/track/56OTBUIn4xlmDhtPowlA2d,,2016-02-05
4EETgKkkLxXrsrc0q50K1P,Half a Song,Cody Johnson,Gotta Be Me,https://open.spotify.com/track/4EETgKkkLxXrsrc0q50K1P,,2016-08-05
4vuJuTLFomqItDrn482nzV,Move,Saint Motel,saintmotelevision,https://open.spotify.com/track/4vuJuTLFomqItDrn482nzV,,2016-10-21
2TsyTag2aNa4wmUNmExzcI,CRAZY NOISY BIZARRE TOWN,THE DU,CRAZY NOISY BIZARRE TOWN,https://open.spotify.com/track/2TsyTag2aNa4wmUNmExzcI,,2016-04-27
3TE9GbcsnQrxUrqpdpb8I0,Fuck Tha Police,N.W.A.,Straight Outta Compton (Music From The Motion Picture),https://open.spotify.com/track/3TE9GbcsnQrxUrqpdpb8I0,,2016-01-08
277XsneDiv30dhONPCOmrF,Off She Goes,Bad Suns,Disappear Here,https://open.spotify.com/track/277XsneDiv30dhONPCOmrF,,2016-09-16
3l75jB2gKi4VpgklWIbTOz,Sunday Vibes,Masego,The Pink Polo EP,https://open.spotify.com/track/3l75jB2gKi4VpgklWIbTOz,,2016-04-05
34i4yxPrHWquuR4kjiivFO,Somebody Else,VÉRITÉ,Somebody Else,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,,2016-09-09
7t2eWdGWBTAxaXxaGqq9ts,Life Is Short,Ski Mask The Slump God,Life Is Short,https://open.spotify.com/track/7t2eWdGWBTAxaXxaGqq9ts,,2016-06-16
3KH5aME71gFcHvReW54ew4,You're My Girl (Lost Recording #6),Mark Diamond,War (The Lost Recordings),https://open.spotify.com/track/3KH5aME71gFcHvReW54ew4,,2016-11-11
1b6rmL3VXBgYTbn61kM8wT,Drug Dealers Anonymous,Pusha T,Drug Dealers Anonymous,https://open.spotify.com/track/1b6rmL3VXBgYTbn61kM8wT,,2016-06-23
4PA16FAl8LPmFmOhARawdV,Weston Road Flows,Drake,Views,https://open.spotify.com/track/4PA16FAl8LPmFmOhARawdV,,2016-05-06
0WCbhE2evMrIwRM0DlMy9k,Mixtape (feat. Young Thug & Lil Yachty),Chance the Rapper,Coloring Book,https://open.spotify.com/track/0WCbhE2evMrIwRM0DlMy9k,,2016-05-27
6WQyaRxqf332knjOMWUMQf,That's All I Need,Dirty Heads,Dirty Heads,https://open.spotify.com/track/6WQyaRxqf332knjOMWUMQf,,2016-07-15
5eG8QuQKOBvDeCyoOeMkhT,Alps,Novo Amor,Alps,https://open.spotify.com/track/5eG8QuQKOBvDeCyoOeMkhT,,2016-04-15
7pda6TLAbVGxUjIUtbiNt0,Dope Dealer,ScHoolboy Q,Blank Face LP,https://open.spotify.com/track/7pda6TLAbVGxUjIUtbiNt0,,2016-07-08
5LKXxwgll43fxe1lPF7sze,If You Let Me,Sinéad Harnett,If You Let Me,https://open.spotify.com/track/5LKXxwgll43fxe1lPF7sze,,2016-07-28
1LnvvETuCo3vqt1xC9j7J4,Game over!,Harris Cole,Game over!,https://open.spotify.com/track/1LnvvETuCo3vqt1xC9j7J4,,2016-08-02
2c37Gkpu75l3kvh1FUZrHV,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Jay Park,Everything You Wanted,https://open.spotify.com/track/2c37Gkpu75l3kvh1FUZrHV,,2016-10-20
48yFrzTcnTCklWL9PRVZJj,Leve,Cartel De Santa,Viejo Marihuano,https://open.spotify.com/track/48yFrzTcnTCklWL9PRVZJj,,2016-11-18
57fGFSzxpGVosCuWWJeKTv,Whole Damn Thing,Chuck Wicks,Turning Point,https://open.spotify.com/track/57fGFSzxpGVosCuWWJeKTv,,2016-02-26
4COGASZEbAxmH6k5gYMo6G,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,,2016-11-24
7xrA11O07xo57Bbg6p4hck,Body Say,Demi Lovato,Body Say,https://open.spotify.com/track/7xrA11O07xo57Bbg6p4hck,,2016-07-01
7wmFsS43fO8vAg0vcr776N,My Jinji,落日飛車 Sunset Rollercoaster,Jinji Kikko,https://open.spotify.com/track/7wmFsS43fO8vAg0vcr776N,,2016-03-01
0sDqqcELNvGWI5u8mBxESD,,,,https://open.spotify.com/track/0sDqqcELNvGWI5u8mBxESD,,0000
2JXNOtb0ANe6MzgRYDQG2J,Morning In America,Jon Bellion,The Human Condition,https://open.spotify.com/track/2JXNOtb0ANe6MzgRYDQG2J,,2016-06-10
1Rpj9CZE7cGSXUCfiBf0eA,Ghosts,Jacob Tillberg,Ghosts,https://open.spotify.com/track/1Rpj9CZE7cGSXUCfiBf0eA,,2016-02-05
1nIyZKYmUsbEowiizbyr2Q,Star Of The Show,Thomas Rhett,Tangled Up (Deluxe / Big Machine Radio Release Special),https://open.spotify.com/track/1nIyZKYmUsbEowiizbyr2Q,,2016-10-27
4vzV11MKDc82D9r1YV61MQ,Moonlight in Atlanta,Russ,Moonlight in Atlanta,https://open.spotify.com/track/4vzV11MKDc82D9r1YV61MQ,,2016-01-15
0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,Bruno Mars,24K Magic,https://open.spotify.com/track/0B0tYbVp7pDQAqKDhgMeaL,,2016-11-17
3toYHht60pj16nNK0e2HZy,,,,https://open.spotify.com/track/3toYHht60pj16nNK0e2HZy,,0000
6n77sRt4ihxmRlkEGLRqHZ,Lately,Dan + Shay,Obsessed,https://open.spotify.com/track/6n77sRt4ihxmRlkEGLRqHZ,,2016-06-03
1Ub6VfiTXgyV8HnsfzrZzC,Great Days,Karen Aoki,Great Days,https://open.spotify.com/track/1Ub6VfiTXgyV8HnsfzrZzC,,2016-10-19
60j4KO4XiFxLM6qy2Enic2,Inhale Exhale (feat. Protoje),Rebelution,Falling into Place,https://open.spotify.com/track/60j4KO4XiFxLM6qy2Enic2,,2016-06-03
1Vk4yRsz0iBzDiZEoFMQyv,Mia & Sebastian’s Theme,Justin Hurwitz,La La Land (Original Motion Picture Soundtrack),https://open.spotify.com/track/1Vk4yRsz0iBzDiZEoFMQyv,,2016-12-09
1zWMf9bVyhY5W3ZORbjNWt,LIKE I WOULD,ZAYN,Mind Of Mine (Deluxe Edition),https://open.spotify.com/track/1zWMf9bVyhY5W3ZORbjNWt,,2016-03-25
4t5Zj9I7WDYFaYlSif13lV,Insecure,Brent Faiyaz,A.M. Paradox,https://open.spotify.com/track/4t5Zj9I7WDYFaYlSif13lV,,2016-09-20
2NqHZYzBWUHbbpDDgdGWJL,Hometown,Kane Brown,Kane Brown,https://open.spotify.com/track/2NqHZYzBWUHbbpDDgdGWJL,,2016-12-02
3LGxef3inmn5jMLGDz9lqw,Send My Love (To Your New Lover),Adele,Send My Love (To Your New Lover),https://open.spotify.com/track/3LGxef3inmn5jMLGDz9lqw,,2016-05-16
79wTHFxVJXRrR5afZeBd16,Uber Everywhere (feat. Travis Scott),MadeinTYO,You Are Forgiven,https://open.spotify.com/track/79wTHFxVJXRrR5afZeBd16,,2016-08-19
4gsR34XSIE2fUY4odwZqym,Seventeen,Sjowgren,Seventeen,https://open.spotify.com/track/4gsR34XSIE2fUY4odwZqym,,2016-08-05
6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,This Is Acting (Deluxe Version),https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,,2016-10-21
3FZEv9JddkjHNFiMVxJYpS,Carry Me (feat. Julia Michaels),Kygo,Cloud Nine,https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS,,2016-05-13
5MD2QLnFM2ChpKAh33z0zr,Hercules,Young Thug,I'm Up,https://open.spotify.com/track/5MD2QLnFM2ChpKAh33z0zr,,2016-02-05
1nK0XDR5ZdBfBMfkS5SXRF,¿Por Qué Terminamos?,Gerardo Ortiz,Hoy Más Fuerte,https://open.spotify.com/track/1nK0XDR5ZdBfBMfkS5SXRF,,2016-04-15
4rL1OrbBCOD5hDgXWPCqW3,Bones,Crumb,Crumb,https://open.spotify.com/track/4rL1OrbBCOD5hDgXWPCqW3,,2016-09-06
1VMQYQQlYHhbudATkSJiP1,Makin’ Me Look Good Again,Drake White,Spark,https://open.spotify.com/track/1VMQYQQlYHhbudATkSJiP1,,2016-08-19
5PYHriludkxUAvdUZvs0xj,Reverie,LUCHS,Chasing Cloud Nine,https://open.spotify.com/track/5PYHriludkxUAvdUZvs0xj,,2016-06-17
1tYOB844iD7HxHvPtwDPNu,Half Light,BANNERS,Half Light,https://open.spotify.com/track/1tYOB844iD7HxHvPtwDPNu,,2016-05-27
1kFToCzZBG7clK0axbKVWH,Alone,Bazzi,Alone,https://open.spotify.com/track/1kFToCzZBG7clK0axbKVWH,,2016-11-11
7AVF7kutqdQyamkw6q4d7x,Fuck Apologies. (feat. Wiz Khalifa),Jojo,Mad Love. (Deluxe),https://open.spotify.com/track/7AVF7kutqdQyamkw6q4d7x,,2016-10-14
4NTJ9sbakiYD1SyGWSMyCf,Different,Micah Tyler,Different,https://open.spotify.com/track/4NTJ9sbakiYD1SyGWSMyCf,,2016-11-04
6ObpR8ek44tvWefQRcSo8K,Calling All My Lovelies,Bruno Mars,24K Magic,https://open.spotify.com/track/6ObpR8ek44tvWefQRcSo8K,,2016-11-17
2eQHAwP1oz4XsjHXSEaqZQ,Billy,DRAMA,Gallows,https://open.spotify.com/track/2eQHAwP1oz4XsjHXSEaqZQ,,2016-11-30
5aeIj88MLdekYvObw5Yisk,Is There Anybody Out There?,Machine Head,Is There Anybody Out There?,https://open.spotify.com/track/5aeIj88MLdekYvObw5Yisk,,2016-06-03
25GlFJq5QNAXyVgJvCZ4Mf,Heart Don't Stand a Chance,Anderson .Paak,Malibu,https://open.spotify.com/track/25GlFJq5QNAXyVgJvCZ4Mf,,2016-01-15
2M85m6zeSzUCOHfHsvzLcy,Edward 40hands,Mom Jeans.,Best Buds,https://open.spotify.com/track/2M85m6zeSzUCOHfHsvzLcy,,2016-07-03
5IdQEHgtmj9th3OkfQKhf8,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",Chance the Rapper,Coloring Book,https://open.spotify.com/track/5IdQEHgtmj9th3OkfQKhf8,,2016-05-27
1GL0EEkKCUT2yK52sjWkOt,Bailar,Deorro,Bailar,https://open.spotify.com/track/1GL0EEkKCUT2yK52sjWkOt,,2016-09-02
7yAwyQ2np0KRjeXsGwirez,Dámaso,Gerardo Ortiz,El Primer Ministro,https://open.spotify.com/track/7yAwyQ2np0KRjeXsGwirez,,2016-02-02
6t2ubAB4iSYOuIpRAOGd4t,Cake - Challenge Version,Flo Rida,This Is A Challenge,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,,2016-12-16
2XrM7sxDMFn2LaKB7ITlJs,Sleep Music (Distant Lands),Deep Sleep Music Collective,"Sleeping Music: Calm Music to Help You Sleep, Natural Sleep Aid and Relaxing Piano for Sleep Music",https://open.spotify.com/track/2XrM7sxDMFn2LaKB7ITlJs,,2016-11-07
6qONjN95Wk5zsOs7pY2Kq3,Touching Heaven,Johnnyswim,Georgica Pond,https://open.spotify.com/track/6qONjN95Wk5zsOs7pY2Kq3,,2016-10-14
0gVhfijOGB9TLUzWMwPIFh,Rocks and Relics (Live),Tyler Childers,"Take Me Home: A Concert for West Virginia, Vol.1 (Recorded Live)",https://open.spotify.com/track/0gVhfijOGB9TLUzWMwPIFh,,2016-12-02
7tMbZ0RGW0jFsBw7ipEPEV,Someone To Stay,Vancouver Sleep Clinic,Someone To Stay,https://open.spotify.com/track/7tMbZ0RGW0jFsBw7ipEPEV,,2016-11-04
1NFpzFtGDWbtSCaXzxi1t7,Ocean Beauty,Deep Sleep Music Collective,"Sleeping Music: Calm Music to Help You Sleep, Natural Sleep Aid and Relaxing Piano for Sleep Music",https://open.spotify.com/track/1NFpzFtGDWbtSCaXzxi1t7,,2016-11-07
5TqBAOIBe0bQA0spNdcG3k,For Free (feat. Drake),DJ Khaled,Major Key,https://open.spotify.com/track/5TqBAOIBe0bQA0spNdcG3k,,2016-08-05
4AkP8JV90cs05Q8vlVunMe,Above the Clouds,Deep Sleep Music Collective,"Sleeping Music: Calm Music to Help You Sleep, Natural Sleep Aid and Relaxing Piano for Sleep Music",https://open.spotify.com/track/4AkP8JV90cs05Q8vlVunMe,,2016-11-07
4G9addS7Yq5ihZBQLXG2Mj,I Don't Know My Name,Grace VanderWaal,I Don't Know My Name,https://open.spotify.com/track/4G9addS7Yq5ihZBQLXG2Mj,,2016-11-18
4Qt5o43KerMzgh0PNPm6Q1,My Heart I Surrender,I Prevail,Lifelines,https://open.spotify.com/track/4Qt5o43KerMzgh0PNPm6Q1,,2016-10-21
5fQa04cwDF11Giq5N2tGdU,After Rain,Dermot Kennedy,After Rain,https://open.spotify.com/track/5fQa04cwDF11Giq5N2tGdU,,2016-04-01
26Q7f4tUntDtlL4EyZz65X,Scuse Me,Lizzo,Coconut Oil,https://open.spotify.com/track/26Q7f4tUntDtlL4EyZz65X,,2016-10-07
035QPHPAcqApSGMMcogT45,A Change Of Heart,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",https://open.spotify.com/track/035QPHPAcqApSGMMcogT45,,2016-02-26
7s49Um7G06hq2rulrHPsIy,Jimmy Choo,Fetty Wap,Jimmy Choo,https://open.spotify.com/track/7s49Um7G06hq2rulrHPsIy,,2016-02-05
2M71Inc9camxaIGtmQ6I87,All of Me,Big Gigantic,Brighter Future,https://open.spotify.com/track/2M71Inc9camxaIGtmQ6I87,,2016-08-26
3O5JIwSON3KBaoyMUsjLjn,Midnight Mischief - Tom Misch Remix,Jordan Rakei,Midnight Mischief (Tom Misch Remix),https://open.spotify.com/track/3O5JIwSON3KBaoyMUsjLjn,,2016-09-19
5V5akuBxKpIlTUPaueNpyy,chase,batta,chase,https://open.spotify.com/track/5V5akuBxKpIlTUPaueNpyy,,2016-07-27
34hoVcS0YCuUCzx1aFENjq,Keep Floatin',Mac Miller,Best Day Ever (5th Anniversary Remastered Edition),https://open.spotify.com/track/34hoVcS0YCuUCzx1aFENjq,,2016-06-03
19YmvsVCetCBeVj6O2mljR,Still Breathing,Green Day,Revolution Radio,https://open.spotify.com/track/19YmvsVCetCBeVj6O2mljR,,2016-10-07
5PnBpKOVvQxeFvXVNYSoxs,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",Hundred Waters,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) [Skrillex Remix]",https://open.spotify.com/track/5PnBpKOVvQxeFvXVNYSoxs,,2016-03-22
0DwaOWI1kC2s98qLj0LTDd,La Lune,Billie Marten,Writing of Blues and Yellows (Deluxe Version),https://open.spotify.com/track/0DwaOWI1kC2s98qLj0LTDd,,2016-09-23
23NWj2izXAJ4yL6Nah73wf,Pop Style,Drake,Pop Style,https://open.spotify.com/track/23NWj2izXAJ4yL6Nah73wf,,2016-04-04
0TLAptKgYxe7F0KewWH6X6,I Need A Forest Fire,James Blake,The Colour In Anything,https://open.spotify.com/track/0TLAptKgYxe7F0KewWH6X6,,2016-05-05
1py4qzrEEkOvU8uTHYLuOW,Super Mario World,Logic,Bobby Tarantino,https://open.spotify.com/track/1py4qzrEEkOvU8uTHYLuOW,,2016-07-01
4Je9DYC9fPdOjF3pfyoKrj,A Song to Sing,Kid Quill,The Name Above the Title,https://open.spotify.com/track/4Je9DYC9fPdOjF3pfyoKrj,,2016-10-14
5KSNxyuyp5K1kDT6LvX8oZ,80's Films,Jon Bellion,The Human Condition,https://open.spotify.com/track/5KSNxyuyp5K1kDT6LvX8oZ,,2016-06-10
5EHtUEFJ9trrc3cNNfBfJj,ヒカリアレ,BURNOUT SYNDROMES,Lemon,https://open.spotify.com/track/5EHtUEFJ9trrc3cNNfBfJj,,2016-11-29
0vjefNvtMdFmw7LOBA2NOp,Una Pagina Mas,Los Cadetes De Linares,12 Kilates Puros Boleros,https://open.spotify.com/track/0vjefNvtMdFmw7LOBA2NOp,,2016-04-25
2fUZ3aMp8amSaV0mp8s6rQ,The Mack,Nevada,The Mack,https://open.spotify.com/track/2fUZ3aMp8amSaV0mp8s6rQ,,2016-09-23
50prNXlssUmo8p5Agh0gHJ,Know Better,Kevin Gates,Suicide Squad: The Album,https://open.spotify.com/track/50prNXlssUmo8p5Agh0gHJ,,2016-08-05
1wPRqq1czM3ny6189e56mq,Aftergold (feat. Tove Styrke),Big Wild,Aftergold,https://open.spotify.com/track/1wPRqq1czM3ny6189e56mq,,2016-03-25
1lItf5ZXJc1by9SbPeljFd,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,Juju on That Beat (TZ Anthem),https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,,2016-09-30
5bAJhDTVCWVScr5Ev4LnB2,Rhythm & Blues,The Head And The Heart,Signs of Light,https://open.spotify.com/track/5bAJhDTVCWVScr5Ev4LnB2,,2016-09-09
4MofYf0f4ijlVV6elUW5S3,Untouchable,YoungBoy Never Broke Again,Untouchable,https://open.spotify.com/track/4MofYf0f4ijlVV6elUW5S3,,2017-05-31
03E06FTE8LrhTfdOfDBb2q,Rain Sounds: Raining,Sky Fall SF,Rain,https://open.spotify.com/track/03E06FTE8LrhTfdOfDBb2q,,2017-05-05
6gyYI35SD576xiwstBIX7Y,sorry,chief.,late nights,https://open.spotify.com/track/6gyYI35SD576xiwstBIX7Y,,2017-12-08
7KcGEssn7BnJdTgildK5y0,No Frauds,Nicki Minaj,No Frauds,https://open.spotify.com/track/7KcGEssn7BnJdTgildK5y0,,2017-03-10
6wZcefZGc6vrd3zLCQoOYe,空に歌えば,amazarashi,Chihou Toshi No Memento Mori,https://open.spotify.com/track/6wZcefZGc6vrd3zLCQoOYe,,2017-12-13
4JNdKmSZRsYDBwhIgZpa5M,Don't Tread on Me (feat. Earl Dibbles Jr.),Granger Smith,When The Good Guys Win,https://open.spotify.com/track/4JNdKmSZRsYDBwhIgZpa5M,,2017-10-27
4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),Camila Cabello,OMG (feat. Quavo),https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp,,2017-08-03
78YfFq0BoyU3liELT9xm5D,Spirit Body Rain Fall,Sampling XL,Rain,https://open.spotify.com/track/78YfFq0BoyU3liELT9xm5D,,2017-05-05
6kVku2CoE7fbD29miiutzw,Butterflies,Samsa,Butterflies,https://open.spotify.com/track/6kVku2CoE7fbD29miiutzw,,2017-05-16
5jsDxDkJ1PqyYUWhDMr86B,Song #3,Stone Sour,Hydrograd,https://open.spotify.com/track/5jsDxDkJ1PqyYUWhDMr86B,,2017-06-30
77Y57qRJBvkGCUw9qs0qMg,In the Blood,John Mayer,The Search for Everything,https://open.spotify.com/track/77Y57qRJBvkGCUw9qs0qMg,,2017-04-14
5tdcH4SoS9ViDo8vtSRsft,Here Comes The Sun,Neneh Yacobi,Now And Then,https://open.spotify.com/track/5tdcH4SoS9ViDo8vtSRsft,,2017-10-26
6ACiYjq5Q7e6BlhZEHz7cd,Garden Shed (feat. Estelle),"Tyler, The Creator",Flower Boy,https://open.spotify.com/track/6ACiYjq5Q7e6BlhZEHz7cd,,2017-07-21
7dUdMZqfGSIt0ZkmTOgRLA,I Was Wrong,Chris Stapleton,From A Room: Volume 1,https://open.spotify.com/track/7dUdMZqfGSIt0ZkmTOgRLA,,2017-05-05
2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,÷ (Deluxe),https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,,2017-03-03
5VnaOLeK1lKfULuNwet8ck,Flowers,In Love With a Ghost,Let's Go,https://open.spotify.com/track/5VnaOLeK1lKfULuNwet8ck,,2017-10-23
